Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,USD,EUR,GBP,INR,AED,CNY
2009-08-27,22.8,22.9,21.8,22.0,22.298252247,92576.0,248.0,2064283.0,63936.0,69.06,1.1,-0.8,943.0,662.8,583.05,46122.12,3463.64,6442.58
2009-08-28,22.6,23.1,21.7,23.1,22.843849703,200909.0,457.0,4589535.0,129783.0,64.6,1.4,0.5,955.5,664.76,585.8,46491.05,3509.55,6526.16
2009-08-31,24.25,24.25,23.2,23.7,23.624612249,290457.0,644.0,6861934.0,206151.0,70.97,1.05,-0.55,955.5,665.83,586.27,46652.28,3509.5,6526.64
2009-09-01,24.65,24.65,22.55,22.65,23.457620749,162320.0,487.0,3807641.0,124241.0,76.54,2.1,-2.0,955.0,667.67,588.56,46833.19,3507.76,6523.03
2009-09-02,22.95,23.4,22.0,23.05,23.150010606,80141.0,271.0,1855265.0,50194.0,62.63,1.4,0.1,964.75,677.59,593.64,47243.79,3543.53,6590.21
2009-09-03,23.6,24.2,22.7,22.95,23.440146371,122975.0,365.0,2882552.0,81635.0,66.38,1.5,-0.65,983.0,689.41,601.7,48083.44,3610.51,6714.38
2009-09-04,23.9,23.9,22.7,23.6,23.274433881,236567.0,449.0,5505963.0,203117.0,85.86,1.2,-0.3,989.0,694.84,605.04,48347.26,3632.55,6754.87
2009-09-07,24.3,25.95,23.75,25.95,25.816002001,407874.0,496.0,10529676.0,380073.0,93.18,2.2,1.65,993.0,692.66,606.41,48314.41,3647.34,6781.2
2009-09-08,27.9,28.5,26.65,26.85,27.284834558,712396.0,1266.0,19437607.0,578015.0,81.14,1.85,-1.05,1000.75,689.48,604.14,48501.35,3675.65,6832.62
2009-09-09,27.2,27.2,25.8,26.2,26.292935335,133736.0,489.0,3516312.0,83326.0,62.31,1.4,-1.0,999.5,685.46,603.33,48480.74,3671.11,6825.38
2009-09-10,27.4,27.8,26.2,26.5,26.912694539,317609.0,776.0,8547714.0,237559.0,74.8,1.6,-0.9,990.75,680.25,594.26,48185.12,3638.98,6766.23
2009-09-11,26.85,27.15,26.0,26.25,26.31357505,257023.0,529.0,6763194.0,188509.0,73.34,1.15,-0.6,1008.25,689.99,603.6,48874.91,3703.25,6885.34
2009-09-14,26.4,26.4,25.15,25.45,25.635219015,113257.0,402.0,2903368.0,78669.0,69.46,1.25,-0.95,999.25,682.99,601.45,48698.43,3670.2,6823.78
2009-09-15,26.0,26.8,25.0,25.55,25.979435116,173062.0,515.0,4496053.0,115175.0,66.55,1.8,-0.45,996.0,682.26,606.15,48445.44,3658.26,6801.58
2009-09-16,26.25,28.1,25.6,28.1,27.431448562,462514.0,1381.0,12687429.0,307402.0,66.46,2.5,1.85,1015.75,691.57,615.51,48994.69,3730.8,6933.31
2009-09-17,30.4,30.9,29.55,30.9,30.673998426,585853.0,1280.0,17970454.0,317332.0,54.17,1.35,0.5,1018.5,690.77,615.87,49045.87,3741.0,6952.79
2009-09-18,32.4,32.4,31.0,32.4,32.187201939,466977.0,871.0,15030683.0,321914.0,68.94,1.4,0.0,1012.0,687.38,621.2,48712.61,3717.13,6909.83
2009-09-22,34.0,34.0,31.15,32.05,33.102664858,1029661.0,2942.0,34084523.0,523923.0,50.88,2.85,-1.95,1014.0,685.48,619.29,48636.51,3724.37,6922.48
2009-09-23,32.5,32.65,30.45,30.5,31.114438762,305788.0,1035.0,9514422.0,214628.0,70.19,2.2,-2.0,1010.25,683.53,615.29,48486.94,3710.7,6896.07
2009-09-24,29.5,30.9,29.0,30.45,29.910706622,300571.0,1032.0,8990291.0,149649.0,49.79,1.9,0.95,1009.75,686.58,628.42,48422.55,3708.86,6893.77
2009-09-25,29.25,31.95,29.25,31.95,31.622099379,370481.0,798.0,11715387.0,243652.0,65.77,2.7,2.7,991.5,674.9,621.84,47562.24,3641.83,6770.16
2009-09-29,33.5,33.5,33.1,33.5,33.493156296,256367.0,331.0,8586540.0,218545.0,85.25,0.4,0.0,989.5,680.37,620.92,47599.89,3634.38,6756.31
2009-09-30,35.15,35.15,34.9,35.15,35.067874445,416136.0,571.0,14593005.0,357688.0,85.95,0.25,0.0,995.75,681.23,622.6,47900.55,3657.34,6797.29
2009-10-01,36.9,36.9,35.5,36.9,36.77514407,469216.0,767.0,17255486.0,337642.0,71.96,1.4,0.0,1004.75,690.0,628.38,47966.76,3690.5,6858.72
2009-10-05,38.45,38.65,35.6,36.8,37.221217089,772811.0,2410.0,28764966.0,568626.0,73.58,3.05,-1.65,1005.5,687.38,630.62,47781.35,3693.15,6863.84
2009-10-06,36.8,38.3,35.0,35.95,35.697408286,429407.0,1307.0,15328717.0,243555.0,56.72,3.3,-0.85,1038.75,704.36,651.97,48706.99,3815.28,7090.82
2009-10-07,37.0,37.5,36.0,36.5,36.76791976,359324.0,1374.0,13211596.0,248635.0,69.2,1.5,-0.5,1040.25,708.54,653.73,48543.26,3820.89,7101.06
2009-10-08,37.5,38.2,35.55,36.7,37.064625345,343209.0,1200.0,12720913.0,230409.0,67.13,2.65,-0.8,1045.0,707.83,649.11,48430.51,3838.18,7133.48
2009-10-09,37.0,37.2,35.1,35.5,36.088085707,164374.0,666.0,5931943.0,114253.0,69.51,2.1,-1.5,1051.5,712.52,659.99,48800.1,3862.11,7177.12
2009-10-12,35.9,35.9,33.75,33.8,34.072136705,223021.0,829.0,7598802.0,146402.0,65.64,2.15,-2.1,1058.75,714.91,670.65,49221.28,3888.63,7224.27
2009-10-14,34.8,35.45,32.25,34.65,33.849898486,431468.0,1107.0,14605148.0,286649.0,66.44,3.2,-0.15,1059.5,711.0,664.14,48880.03,3891.54,7232.68
2009-10-15,36.35,36.35,35.65,36.35,36.252334643,595380.0,1970.0,21583915.0,401248.0,67.39,0.7,0.0,1053.5,705.18,647.67,48713.83,3869.56,7194.03
2009-10-16,38.15,38.15,35.25,36.45,37.054891779,603952.0,2334.0,22379376.0,418999.0,69.38,2.9,-1.7,1047.5,704.13,640.83,48488.77,3847.52,7151.07
2009-10-20,40.15,40.15,39.0,40.05,40.00692508,825550.0,3061.0,33027717.0,464007.0,56.21,1.15,-0.1,1061.75,710.53,645.6,48962.59,3899.75,7248.04
2009-10-21,40.9,41.7,38.75,39.25,40.358495146,584934.0,2553.0,23607056.0,408766.0,69.88,2.95,-1.65,1053.75,702.52,633.99,48988.83,3870.48,7194.27
2009-10-22,39.5,39.5,37.3,37.35,37.997220755,302960.0,1448.0,11511638.0,194715.0,64.27,2.2,-2.15,1053.0,701.65,635.39,49217.21,3867.67,7191.15
2009-10-23,38.1,38.95,37.1,37.3,38.344575645,222137.0,1136.0,8517749.0,126269.0,56.84,1.85,-0.8,1061.75,706.98,649.81,49376.67,3899.86,7250.16
2009-10-26,38.05,38.2,35.6,36.0,36.752724391,146363.0,926.0,5379239.0,96271.0,65.78,2.6,-2.05,1054.0,705.42,644.65,49169.09,3871.29,7196.5
2009-10-27,35.8,36.0,34.25,34.25,34.723871143,191034.0,1020.0,6633440.0,147914.0,77.43,1.75,-1.55,1036.5,699.37,634.47,48627.39,3807.01,7078.88
2009-10-28,34.0,34.25,32.55,33.55,33.074665377,204633.0,1048.0,6768168.0,130213.0,63.63,1.7,-0.45,1031.75,698.85,630.11,48849.48,3789.57,7044.99
2009-10-29,32.5,33.3,31.9,32.0,32.196528093,187505.0,947.0,6037010.0,104030.0,55.48,1.4,-0.5,1040.5,702.16,628.4,49116.79,3821.6,7104.53
2009-10-30,33.25,33.6,33.25,33.6,33.59954385,78483.0,297.0,2636993.0,77462.0,98.7,0.35,0.35,1040.0,704.87,630.93,48843.6,3819.76,7100.6
2009-11-03,34.75,35.25,33.2,33.85,34.882560797,413465.0,1517.0,14422718.0,184274.0,44.57,2.05,-0.9,1061.0,722.88,647.21,50296.7,3897.05,7244.51
2009-11-04,35.5,35.5,34.95,35.5,35.452520159,285974.0,1078.0,10138499.0,146192.0,51.12,0.55,0.0,1090.0,734.72,657.5,51289.94,4003.57,7441.43
2009-11-05,37.25,37.25,36.3,37.25,37.073063829,697007.0,2782.0,25840185.0,285876.0,41.01,0.95,0.0,1089.0,731.44,655.95,51210.22,3999.9,7435.26
2009-11-06,38.6,39.1,38.0,39.1,38.861264024,657962.0,2383.0,25569235.0,304710.0,46.31,1.1,0.5,1096.75,737.51,660.34,51333.38,4028.47,7487.84
2009-11-09,41.0,42.65,40.1,42.25,42.012777231,883603.0,4348.0,37122616.0,520024.0,58.85,2.55,1.25,1106.75,737.51,660.85,51414.06,4065.15,7556.0
2009-11-10,44.0,44.35,40.3,40.85,43.327092807,1044303.0,3720.0,45246613.0,527513.0,50.51,4.05,-3.15,1101.5,735.9,658.54,51219.75,4045.75,7519.72
2009-11-11,40.4,41.85,39.05,40.15,40.25924391,443968.0,1980.0,17873816.0,225514.0,50.8,2.8,-0.25,1115.25,744.07,672.63,51647.22,4096.37,7612.58
2009-11-12,40.5,41.0,38.6,39.1,39.756459642,261160.0,1327.0,10382797.0,142533.0,54.58,2.4,-1.4,1114.75,749.03,673.77,52008.66,4094.53,7609.95
2009-11-13,39.3,39.9,38.55,38.85,39.211740008,184821.0,923.0,7247153.0,123159.0,66.64,1.35,-0.45,1104.0,741.56,662.09,51131.75,4055.1,7536.23
2009-11-16,39.9,39.9,37.5,37.65,38.278641997,323092.0,1034.0,12367523.0,214677.0,66.44,2.4,-2.25,1130.0,754.41,673.72,52228.58,4150.6,7714.51
2009-11-17,39.5,39.5,37.15,38.9,38.517917088,234441.0,1244.0,9030179.0,109829.0,46.85,2.35,-0.6,1134.75,764.63,675.63,52550.27,4168.05,7746.37
2009-11-18,39.6,39.6,37.5,37.9,38.129703837,301456.0,891.0,11494428.0,141930.0,47.08,2.1,-1.7,1149.0,767.61,685.54,53089.53,4220.28,7844.22
2009-11-19,38.55,39.4,37.6,37.95,38.692701765,367952.0,1726.0,14237057.0,190910.0,51.88,1.8,-0.6,1135.5,764.21,683.17,53016.48,4170.75,7753.65
2009-11-20,37.95,38.25,36.75,37.2,37.106528594,240067.0,922.0,8908053.0,138540.0,57.71,1.5,-0.75,1140.0,767.86,690.34,53129.7,4187.28,7783.69
2009-11-23,37.65,37.85,36.0,36.45,36.790667589,224165.0,887.0,8247180.0,149867.0,66.86,1.85,-1.2,1169.5,780.71,703.82,54352.5,4295.63,7987.8
2009-11-24,36.7,36.95,35.5,35.75,36.151479706,227410.0,930.0,8221208.0,120096.0,52.81,1.45,-0.95,1163.25,778.22,701.49,53945.72,4272.73,7944.3
2009-11-25,35.9,35.9,34.75,35.0,35.395311649,200113.0,928.0,7083062.0,117993.0,58.96,1.15,-0.9,1179.75,783.65,708.45,54510.33,4333.34,8054.39
2009-11-26,35.2,36.45,33.3,35.15,34.759591882,399296.0,1797.0,13879366.0,196996.0,49.34,3.15,-0.05,1182.75,789.18,717.23,54932.81,4344.54,8074.04
2009-11-27,33.75,34.5,33.4,33.9,33.729785644,271651.0,1239.0,9162730.0,176072.0,64.82,1.1,0.15,1166.5,778.83,707.4,54417.22,4284.96,7965.33
2009-11-30,34.0,34.9,33.5,33.8,34.09978695,236564.0,998.0,8066782.0,146375.0,61.88,1.4,-0.2,1175.75,783.13,716.44,54690.01,4319.23,8026.96
2009-12-01,34.3,34.3,33.5,33.7,33.817526869,237909.0,757.0,8045494.0,128939.0,54.2,0.8,-0.6,1192.5,790.08,717.21,55227.66,4380.17,8140.0
2009-12-02,34.55,34.55,33.75,34.0,34.12183712,178279.0,693.0,6083207.0,127935.0,71.76,0.8,-0.55,1212.5,804.29,727.88,56199.36,4453.57,8276.89
2009-12-03,34.4,35.7,33.6,35.7,35.317071905,404577.0,857.0,14288475.0,242667.0,59.98,2.1,1.3,1208.75,801.16,729.04,55693.15,4439.86,8252.14
2009-12-04,37.45,37.45,36.6,37.45,37.313422096,1122850.0,1577.0,41897376.0,521209.0,46.42,0.85,0.0,1190.25,799.42,719.84,55096.66,4371.79,8125.84
2009-12-07,39.3,39.3,36.3,36.6,38.010450909,619659.0,2071.0,23553518.0,352327.0,56.86,3.0,-2.7,1142.5,770.48,695.42,53200.5,4196.4,7802.25
2009-12-08,36.8,37.6,35.9,37.0,36.729196439,323286.0,1138.0,11874035.0,162030.0,50.12,1.7,0.2,1146.75,778.25,703.46,53524.54,4212.07,7829.43
2009-12-09,36.8,37.0,36.1,36.2,36.373764033,155344.0,672.0,5650446.0,94478.0,60.82,0.9,-0.6,1141.0,773.8,703.52,53096.42,4190.89,7790.29
2009-12-10,36.5,36.9,35.5,35.75,36.21378611,173566.0,576.0,6285482.0,108014.0,62.23,1.4,-0.75,1128.5,766.64,694.38,52637.46,4144.98,7703.82
2009-12-11,36.3,36.5,34.5,34.8,35.383586557,149012.0,761.0,5272579.0,79827.0,53.57,2.0,-1.5,1124.0,768.7,692.44,52302.51,4128.51,7674.22
2009-12-14,35.5,35.9,33.75,34.25,34.955430567,147747.0,691.0,5164560.0,80686.0,54.61,2.15,-1.25,1123.75,766.83,690.94,52495.98,4127.53,7673.19
2009-12-15,34.0,35.45,34.0,34.1,34.525060639,191296.0,716.0,6604506.0,66355.0,34.69,1.45,0.1,1122.0,770.79,689.91,52414.23,4121.11,7661.02
2009-12-16,33.6,35.15,33.6,34.1,34.368807198,194500.0,703.0,6684733.0,88426.0,45.46,1.55,0.5,1137.5,780.21,693.7,53075.74,4178.04,7766.85
2009-12-17,34.3,34.8,33.7,33.8,34.001167956,143841.0,593.0,4890762.0,80512.0,55.97,1.1,-0.5,1117.0,778.51,692.58,52370.54,4102.85,7627.55
2009-12-18,33.8,34.35,33.1,33.5,33.740831473,110623.0,511.0,3732512.0,70499.0,63.73,1.25,-0.3,1104.5,773.62,686.81,51607.75,4055.17,7541.53
2009-12-21,33.55,33.55,32.75,33.25,33.196593912,108218.0,517.0,3592469.0,66663.0,61.6,0.8,-0.3,1105.5,772.29,687.91,51787.13,4060.5,7548.91
2009-12-22,32.75,33.8,32.75,33.35,33.319598465,114162.0,428.0,3803832.0,53219.0,46.62,1.05,0.6,1084.0,761.66,680.24,50736.61,3981.64,7401.66
2009-12-23,33.05,33.8,33.05,33.45,33.557069847,75136.0,442.0,2521344.0,42441.0,56.49,0.75,0.4,1085.25,757.2,679.51,50871.09,3986.23,7410.52
2009-12-24,34.0,34.15,32.65,33.0,33.134485421,187775.0,659.0,6221828.0,113168.0,60.27,1.5,-1.0,1085.25,755.9,681.28,50632.34,3986.23,7410.09
2009-12-29,33.1,33.5,32.6,32.85,33.032368109,100253.0,521.0,3311594.0,69289.0,69.11,0.9,-0.25,1106.0,767.71,692.77,51611.48,4062.39,7553.32
2009-12-30,33.25,33.75,32.55,33.3,33.276876474,117854.0,521.0,3921813.0,74276.0,63.02,1.2,0.05,1087.5,760.44,679.24,50835.18,3994.44,7422.51
2009-12-31,33.5,34.95,33.0,34.5,34.686346148,557264.0,1452.0,19329452.0,215420.0,38.66,1.95,1.0,1087.5,757.97,673.44,50606.8,3994.55,7424.36
2010-01-04,35.0,35.3,34.0,34.85,34.52435529,251896.0,816.0,8696547.0,168470.0,66.88,1.3,-0.15,1121.5,776.74,695.74,51919.84,4108.05,7656.82
2010-01-05,35.8,36.55,35.25,36.0,36.196197507,791060.0,1825.0,28633364.0,514576.0,65.05,1.3,0.2,1123.25,779.14,700.63,51944.69,4125.7,7668.65
2010-01-06,36.25,37.8,34.65,37.1,36.611918365,690682.0,1502.0,25287193.0,440219.0,63.74,3.15,0.85,1130.0,785.4,706.34,51816.15,4150.49,7714.96
2010-01-07,38.0,38.95,37.9,38.9,38.660090436,1331107.0,3792.0,51460717.0,837151.0,62.89,1.05,0.9,1130.25,788.92,709.22,51680.67,4151.41,7717.01
2010-01-08,38.9,40.7,38.1,38.7,38.919004864,1045927.0,2786.0,40706438.0,684013.0,65.4,2.6,-0.2,1126.75,786.53,705.92,51554.43,4138.61,7692.88
2010-01-11,40.9,40.9,39.05,39.5,39.937270767,1272724.0,4816.0,50829123.0,863256.0,67.83,1.85,-1.4,1153.0,792.63,712.98,52271.25,4234.97,7870.84
2010-01-12,40.05,40.05,37.0,37.35,38.412046223,386561.0,1657.0,14848599.0,261625.0,67.68,3.05,-2.7,1151.25,791.78,711.04,52629.39,4228.54,7859.7
2010-01-13,36.85,37.0,35.8,36.0,36.273814573,367800.0,1431.0,13341509.0,248198.0,67.48,1.2,-0.85,1127.25,776.99,693.1,51408.23,4140.39,7695.51
2010-01-14,36.3,37.5,35.75,36.65,36.710724259,383150.0,1579.0,14065714.0,195831.0,51.11,1.75,0.35,1138.25,786.41,697.65,51926.96,4180.79,7771.17
2010-01-15,36.3,37.45,34.9,35.15,36.003284987,461189.0,1476.0,16604319.0,321605.0,69.73,2.55,-1.15,1128.0,785.05,694.0,51645.47,4143.14,7700.74
2010-01-18,35.0,35.5,34.35,34.55,34.890951253,398033.0,1204.0,13887750.0,292180.0,73.41,1.15,-0.45,1134.5,788.7,694.48,51778.58,4167.13,7745.23
2010-01-19,34.55,34.85,34.05,34.2,34.47218414,266970.0,996.0,9203039.0,172253.0,64.52,0.8,-0.35,1133.0,793.33,692.04,51880.06,4161.45,7735.44
2010-01-20,34.6,34.65,33.2,33.4,33.934925231,299056.0,1050.0,10148443.0,228448.0,76.39,1.45,-1.2,1120.25,793.63,688.24,51464.27,4114.68,7648.06
2010-01-21,33.15,34.75,32.9,33.25,33.750241777,351564.0,1476.0,11865370.0,232530.0,66.14,1.85,0.1,1108.25,788.51,685.16,51023.82,4070.82,7565.8
2010-01-22,33.1,33.1,31.5,32.3,32.270750512,269909.0,1346.0,8710166.0,179785.0,66.61,1.6,-0.8,1084.0,767.22,672.27,49972.39,3981.26,7400.36
2010-01-25,32.0,32.95,32.0,32.6,32.388908082,136045.0,780.0,4406349.0,88738.0,65.23,0.95,0.6,1095.25,773.7,675.77,50518.41,4022.85,7477.16
2010-01-27,32.4,32.8,29.55,30.1,31.216780759,227594.0,1231.0,7104752.0,160111.0,70.35,3.25,-2.3,1094.75,779.68,676.17,50763.55,4020.69,7473.64
2010-01-28,30.65,31.35,29.5,29.9,30.555970388,171957.0,920.0,5254313.0,110260.0,64.12,1.85,-0.75,1088.0,779.37,674.23,50434.24,3996.22,7427.67
2010-01-29,29.0,30.5,28.0,29.9,29.136258248,229454.0,984.0,6685431.0,125345.0,54.63,2.5,0.9,1078.5,775.93,673.05,49794.34,3961.38,7362.7
2010-02-01,31.0,31.0,29.75,30.7,30.480791578,202229.0,782.0,6164100.0,116949.0,57.83,1.25,-0.3,1086.5,781.91,683.2,50386.44,3990.71,7417.97
2010-02-02,31.4,32.0,30.05,30.15,31.079048592,171325.0,694.0,5324618.0,78568.0,45.86,1.95,-1.25,1111.0,796.33,695.72,51344.86,4080.59,7584.69
2010-02-03,30.6,30.95,29.65,30.0,30.423302652,172092.0,577.0,5235607.0,123014.0,71.48,1.3,-0.6,1115.25,801.56,699.98,51273.61,4096.37,7613.36
2010-02-04,30.0,30.7,29.1,29.3,29.793412893,149322.0,515.0,4448812.0,110239.0,73.83,1.6,-0.7,1083.25,786.1,686.34,50105.72,3978.72,7395.24
2010-02-05,28.0,28.85,27.7,28.05,28.089593984,195214.0,896.0,5483482.0,128137.0,65.64,1.15,0.05,1058.0,773.93,676.28,49435.04,3886.03,7223.07
2010-02-08,28.5,28.6,27.65,27.95,28.050092785,179986.0,573.0,5048624.0,126628.0,70.35,0.95,-0.55,1064.0,776.59,680.24,49800.51,3908.07,7263.61
2010-02-09,28.2,28.5,27.8,27.9,28.015451812,136683.0,432.0,3829236.0,95319.0,69.74,0.7,-0.3,1071.25,779.91,686.44,49979.17,3934.49,7313.1
2010-02-10,28.7,29.0,27.4,27.85,28.364355161,138236.0,591.0,3920975.0,87013.0,62.95,1.6,-0.85,1069.5,780.74,686.06,49721.04,3928.17,7304.9
2010-02-11,28.05,28.5,27.55,27.7,28.013740444,105819.0,505.0,2964386.0,59871.0,56.58,0.95,-0.35,1076.25,791.01,689.51,49964.89,3953.07,7355.74
2010-02-15,28.0,28.3,26.75,27.0,27.517557293,111008.0,478.0,3054669.0,76355.0,68.78,1.55,-1.0,1098.25,807.8,701.58,50876.43,4033.98,7504.34
2010-02-16,27.2,27.5,26.9,27.05,27.109885585,114146.0,445.0,3094485.0,70831.0,62.05,0.6,-0.15,1115.25,813.93,711.39,51535.69,4090.79,7620.5
2010-02-17,27.2,29.2,26.9,28.3,27.967247541,293810.0,1116.0,8217057.0,139821.0,47.59,2.3,1.1,1119.0,819.51,711.7,51591.49,4110.09,7646.13
2010-02-18,28.4,28.5,27.35,27.5,27.834965231,100088.0,382.0,2785946.0,54922.0,54.87,1.15,-0.9,1118.0,820.52,714.79,51735.44,4106.47,7639.29
2010-02-19,28.0,28.0,26.3,26.6,26.860847079,113307.0,476.0,3043522.0,74156.0,65.45,1.7,-1.4,1112.75,823.5,721.79,51525.88,4087.13,7603.42
2010-02-22,27.0,27.4,25.55,25.75,26.509541662,130166.0,492.0,3450641.0,70167.0,53.91,1.85,-1.25,1115.25,820.58,719.82,51541.27,4096.31,7613.14
2010-02-23,26.0,26.0,25.0,25.1,25.323872778,131141.0,502.0,3320998.0,64843.0,49.45,1.0,-0.9,1107.0,815.74,716.55,51193.21,4066.01,7557.16
2010-02-24,25.0,25.5,24.1,24.4,24.846531819,108270.0,518.0,2690134.0,69619.0,64.3,1.4,-0.6,1103.0,810.61,713.96,51107.5,4051.37,7530.18
2010-02-25,24.15,24.95,23.95,24.1,24.385373421,91532.0,444.0,2232042.0,66325.0,72.46,1.0,-0.05,1094.5,809.36,717.56,50790.27,4020.1,7471.93
2010-02-26,25.4,26.5,24.85,26.5,26.343772973,359112.0,1488.0,9460365.0,209725.0,58.4,1.65,1.1,1108.25,812.08,727.96,51095.86,4070.6,7564.91
2010-03-02,29.15,29.15,26.6,27.3,27.25433345,421604.0,1368.0,11490536.0,206871.0,49.07,2.55,-1.85,1126.5,830.75,754.7,51835.9,4137.69,7690.05
2010-03-03,27.7,29.5,27.0,28.65,28.347074021,443185.0,2017.0,12562998.0,190151.0,42.91,2.5,0.95,1136.5,830.17,754.37,52080.11,4174.14,7757.52
2010-03-04,29.5,30.8,29.0,29.95,30.106147244,768084.0,3121.0,23124050.0,376340.0,49.0,1.8,0.45,1134.5,833.76,753.65,51977.1,4166.96,7744.55
2010-03-05,31.5,31.5,28.75,29.1,29.539602037,298520.0,1065.0,8818162.0,167229.0,56.02,2.75,-2.4,1135.0,834.07,751.66,51761.67,4168.8,7748.08
2010-03-08,29.5,29.8,28.2,28.4,28.960805189,274271.0,816.0,7943109.0,168037.0,61.27,1.6,-1.1,1125.75,824.57,747.06,51249.76,4134.88,7684.82
2010-03-09,28.1,28.1,27.3,27.75,27.657853136,142962.0,602.0,3954022.0,79427.0,55.56,0.8,-0.35,1115.75,821.49,744.58,50906.09,4098.15,7616.44
2010-03-10,28.0,28.0,26.95,27.1,27.375724935,147427.0,616.0,4035921.0,101230.0,68.66,1.05,-0.9,1120.5,820.01,748.45,50848.28,4115.26,7648.42
2010-03-11,26.7,28.25,26.5,27.35,27.472124229,151655.0,732.0,4166285.0,76379.0,50.36,1.75,0.65,1104.0,807.37,733.9,50358.95,4054.99,7536.57
2010-03-12,27.85,28.1,26.65,26.8,27.142802816,134108.0,506.0,3640067.0,83002.0,61.89,1.45,-1.05,1106.25,804.17,728.9,50262.47,4063.26,7550.71
2010-03-15,27.3,27.3,25.8,26.0,26.469170577,135974.0,576.0,3599119.0,92220.0,67.82,1.5,-1.3,1104.25,808.89,734.11,50337.23,4055.91,7537.61
2010-03-16,26.5,27.0,25.95,26.1,26.343106302,117194.0,538.0,3087254.0,77871.0,66.45,1.05,-0.4,1124.75,817.52,740.31,51215.48,4131.21,7677.43
2010-03-17,26.6,26.6,25.75,25.9,26.161601987,173884.0,638.0,4549084.0,113418.0,65.23,0.85,-0.7,1121.75,816.47,733.39,50826.49,4120.19,7657.06
2010-03-18,26.4,26.4,25.65,25.85,26.039275595,153174.0,423.0,3988540.0,121455.0,79.29,0.75,-0.55,1122.75,825.43,736.42,51028.98,4123.86,7664.0
2010-03-19,26.0,26.5,25.6,26.2,26.036363287,155954.0,537.0,4060475.0,105715.0,67.79,0.9,0.2,1105.5,817.19,736.24,50305.77,4060.11,7546.7
2010-03-22,26.0,26.25,25.05,25.4,25.776556398,87060.0,392.0,2244107.0,51420.0,59.06,1.2,-0.6,1097.25,810.95,728.13,50023.62,4030.2,7490.49
2010-03-23,25.7,25.95,25.0,25.1,25.449630677,108171.0,488.0,2752912.0,73718.0,68.15,0.95,-0.6,1101.5,813.97,731.04,50225.63,4045.81,7519.17
2010-03-25,25.5,25.5,24.85,25.05,25.071740988,119346.0,427.0,2992212.0,88654.0,74.28,0.65,-0.45,1093.0,819.16,734.37,49736.95,4014.64,7462.02
2010-03-26,24.75,25.6,24.35,24.55,24.947597514,165412.0,564.0,4126632.0,114244.0,69.07,1.25,-0.2,1096.5,818.38,735.68,49600.16,4027.5,7485.81
2010-03-29,24.65,25.15,23.7,23.95,24.499058043,139603.0,583.0,3420142.0,99096.0,70.98,1.45,-0.7,1107.5,822.14,739.22,49793.19,4067.85,7560.24
2010-03-30,24.5,24.75,24.0,24.15,24.365737008,127753.0,409.0,3112796.0,93166.0,72.93,0.75,-0.35,1107.0,824.77,732.8,49914.63,4066.01,7556.16
2010-03-31,24.1,28.75,23.9,27.45,26.777078033,1007034.0,2307.0,26965428.0,356851.0,35.44,4.85,3.35,1115.5,824.4,735.38,50080.36,4097.23,7614.29
2010-04-01,28.3,30.4,28.0,28.85,29.19813708,1393833.0,5119.0,40697327.0,485313.0,34.82,2.4,0.55,1123.5,829.92,735.15,50439.52,4126.61,7669.35
2010-04-05,29.25,29.65,27.8,28.1,28.707111501,353090.0,1312.0,10136194.0,216086.0,61.2,1.85,-1.15,1123.5,831.82,734.63,49928.33,4126.45,7669.35
2010-04-06,28.7,30.3,27.85,28.8,29.389662015,934805.0,3008.0,27473603.0,307307.0,32.87,2.45,0.1,1132.75,846.38,745.21,50356.39,4160.59,7731.92
2010-04-07,29.0,29.8,28.25,28.4,29.030287159,385675.0,1269.0,11196256.0,217946.0,56.51,1.55,-0.6,1142.0,855.78,751.12,50870.39,4194.57,7794.83
2010-04-08,28.1,28.8,27.85,27.95,28.2930398,222939.0,828.0,6307622.0,123613.0,55.45,0.95,-0.15,1148.0,859.51,752.96,51040.07,4216.49,7834.53
2010-04-09,28.35,28.9,27.9,28.05,28.276929157,217608.0,728.0,6153286.0,111429.0,51.21,1.0,-0.3,1152.5,857.16,750.64,51038.45,4233.13,7864.54
2010-04-12,28.35,28.75,27.55,27.65,27.903494593,139816.0,467.0,3901355.0,87665.0,62.7,1.2,-0.7,1158.75,851.52,752.88,51512.22,4255.97,7909.28
2010-04-13,27.8,27.8,26.75,26.9,27.089786685,235614.0,705.0,6382733.0,147730.0,62.7,1.05,-0.9,1148.25,846.64,747.27,51068.41,4217.52,7837.49
2010-04-15,27.5,27.8,26.5,26.85,27.465445099,172074.0,725.0,4726089.0,85313.0,49.58,1.3,-0.65,1154.5,851.02,744.91,51305.97,4240.36,7880.62
2010-04-16,26.85,27.45,26.25,26.6,26.741321027,154713.0,640.0,4137230.0,74399.0,48.09,1.2,-0.25,1151.5,852.49,747.46,51034.47,4229.46,7859.56
2010-04-19,25.8,26.4,25.6,25.9,26.038647946,96150.0,427.0,2503616.0,70235.0,73.05,0.8,0.1,1136.25,843.79,742.57,50830.13,4173.45,7756.95
2010-04-20,26.1,27.15,26.1,26.55,26.654464293,128363.0,607.0,3421447.0,63728.0,49.65,1.05,0.45,1144.75,850.39,745.62,50935.65,4204.67,7813.38
